,x,y,Time
284,752,1128,1594989482.116668
285,752,1128,1594989482.117669
286,752,1128,1594989482.1186697
287,752,1128,1594989482.1186697
288,752,1128,1594989482.1196709
289,752,1128,1594989482.1206717
290,752,1128,1594989482.1216724
291,752,1128,1594989482.1216724
292,752,1128,1594989482.1226735
293,752,1128,1594989482.1236744
294,752,1128,1594989482.1236744
295,752,1128,1594989482.1246753
296,752,1128,1594989482.125676
297,752,1128,1594989482.125676
298,752,1128,1594989482.126677
299,752,1128,1594989482.1276782
300,752,1128,1594989482.1286788
301,752,1128,1594989482.1286788
302,752,1128,1594989482.12968
303,752,1128,1594989482.1306806
304,752,1128,1594989482.1306806
305,752,1128,1594989482.1316817
306,752,1128,1594989482.1326826
307,752,1128,1594989482.1326826
308,752,1128,1594989482.1336834
309,752,1128,1594989482.1346843
310,752,1128,1594989482.1346843
311,752,1128,1594989482.1356852
312,752,1128,1594989482.136686
313,752,1128,1594989482.137687
314,752,1128,1594989482.137687
315,752,1128,1594989482.138688
316,752,1128,1594989482.1396892
317,752,1128,1594989482.1396892
318,752,1128,1594989482.1406896
319,752,1128,1594989482.1416907
320,752,1128,1594989482.1416907
321,752,1128,1594989482.1426916
322,752,1128,1594989482.1436923
323,752,1128,1594989482.144694
324,752,1128,1594989482.144694
325,752,1128,1594989482.1456943
326,752,1128,1594989482.1466954
327,752,1128,1594989482.1466954
328,752,1128,1594989482.147696
329,752,1128,1594989482.1486971
330,752,1128,1594989482.1486971
331,752,1128,1594989482.149698
332,752,1128,1594989482.150699
333,752,1128,1594989482.1516998
334,752,1128,1594989482.1516998
335,752,1128,1594989482.152701
336,752,1128,1594989482.1537015
337,752,1128,1594989482.1537015
338,752,1128,1594989482.1547027
339,752,1128,1594989482.1557038
340,752,1128,1594989482.1557038
341,752,1128,1594989482.1567044
342,752,1128,1594989482.1577055
343,752,1128,1594989482.1587064
344,752,1128,1594989482.1587064
345,752,1128,1594989482.159707
346,752,1128,1594989482.1607082
347,752,1128,1594989482.1607082
348,752,1128,1594989482.161709
349,752,1128,1594989482.16271
350,752,1128,1594989482.16271
351,752,1128,1594989482.1637108
352,752,1128,1594989482.1647117
353,752,1128,1594989482.1647117
354,752,1128,1594989482.1657124
355,752,1128,1594989482.1667137
356,752,1128,1594989482.1677144
357,752,1128,1594989482.1677144
358,752,1128,1594989482.1687155
359,752,1128,1594989482.1697161
360,752,1128,1594989482.1697161
361,752,1128,1594989482.1707172
362,752,1128,1594989482.1717184
363,752,1128,1594989482.1717184
364,752,1128,1594989482.172719
365,752,1128,1594989482.1737201
366,752,1128,1594989482.1747208
367,752,1128,1594989482.1747208
368,752,1128,1594989482.1757216
369,752,1128,1594989482.1767228
370,752,1128,1594989482.1767228
371,752,1128,1594989482.1777236
372,752,1128,1594989482.1787245
373,752,1128,1594989482.1787245
374,752,1128,1594989482.1797254
375,752,1128,1594989482.1807263
376,752,1128,1594989482.181727
377,752,1128,1594989482.181727
378,752,1128,1594989482.1827283
379,752,1128,1594989482.183729
380,752,1128,1594989482.183729
381,752,1128,1594989482.18473
382,752,1128,1594989482.185731
383,752,1128,1594989482.185731
384,752,1128,1594989482.1867316
385,752,1128,1594989482.1877325
386,752,1128,1594989482.1887336
387,752,1128,1594989482.1887336
388,752,1128,1594989482.1897345
389,752,1128,1594989482.1907353
390,752,1128,1594989482.1907353
391,752,1128,1594989482.1917362
392,752,1128,1594989482.1927373
393,752,1128,1594989482.193738
394,752,1128,1594989482.193738
395,752,1128,1594989482.194739
396,752,1128,1594989482.1957402
397,752,1128,1594989482.1957402
398,752,1128,1594989482.1967409
399,752,1128,1594989482.1977417
400,752,1128,1594989482.1977417
401,752,1128,1594989482.1987426
402,752,1128,1594989482.1997435
403,752,1128,1594989482.2007442
404,752,1128,1594989482.2007442
405,752,1128,1594989482.2017455
406,752,1128,1594989482.2027462
407,752,1128,1594989482.2027462
408,752,1128,1594989482.2037473
409,752,1128,1594989482.204748
410,752,1128,1594989482.204748
411,752,1128,1594989482.205749
412,752,1128,1594989482.2067497
413,752,1128,1594989482.2077506
414,752,1128,1594989482.2077506
415,752,1128,1594989482.2087517
416,752,1128,1594989482.2097526
417,752,1128,1594989482.2097526
418,752,1128,1594989482.2107534
419,752,1128,1594989482.2117546
420,752,1128,1594989482.2117546
421,752,1128,1594989482.2127552
422,752,1128,1594989482.213756
423,752,1128,1594989482.2147577
424,752,1128,1594989482.2147577
425,752,1128,1594989482.215758
426,752,1128,1594989482.2167592
427,752,1128,1594989482.2167592
428,752,1128,1594989482.21776
429,752,1128,1594989482.2187607
430,752,1128,1594989482.2187607
431,752,1128,1594989482.2197623
432,752,1128,1594989482.220763
433,752,1128,1594989482.2217636
434,752,1128,1594989482.2217636
435,752,1128,1594989482.2227647
436,752,1128,1594989482.2237651
437,752,1128,1594989482.2237651
438,752,1128,1594989482.2247667
439,752,1128,1594989482.2257674
440,752,1128,1594989482.2267687
441,752,1128,1594989482.2267687
442,752,1128,1594989482.2277691
443,752,1128,1594989482.2287698
444,752,1128,1594989482.2287698
445,752,1128,1594989482.2297707
446,752,1128,1594989482.2307718
447,752,1128,1594989482.2307718
448,752,1128,1594989482.2317727
449,752,1128,1594989482.2327733
450,752,1128,1594989482.2337744
451,752,1128,1594989482.2337744
452,752,1128,1594989482.2347758
453,752,1128,1594989482.2357764
454,752,1128,1594989482.2357764
455,752,1128,1594989482.2367775
456,752,1128,1594989482.2377782
457,752,1128,1594989482.2377782
458,752,1128,1594989482.2387793
459,752,1128,1594989482.2397802
460,752,1128,1594989482.2407808
461,752,1128,1594989482.2407808
462,752,1128,1594989482.2417817
463,752,1128,1594989482.2427828
464,752,1128,1594989482.2427828
465,752,1128,1594989482.2437835
466,752,1128,1594989482.2447848
467,752,1128,1594989482.2457852
468,752,1128,1594989482.2457852
469,752,1128,1594989482.2467866
470,752,1128,1594989482.247787
471,752,1128,1594989482.247787
472,752,1128,1594989482.248788
473,752,1128,1594989482.249789
474,752,1128,1594989482.249789
475,752,1128,1594989482.2507899
476,752,1128,1594989482.251791
477,752,1128,1594989482.2527924
478,752,1128,1594989482.2527924
479,752,1128,1594989482.2537925
480,752,1128,1594989482.254794
481,752,1128,1594989482.254794
482,752,1128,1594989482.2557948
483,752,1128,1594989482.256796
484,752,1128,1594989482.257796
485,752,1128,1594989482.257796
486,752,1128,1594989482.2587974
487,752,1128,1594989482.259798
488,752,1128,1594989482.259798
489,752,1128,1594989482.260799
490,752,1128,1594989482.2618
491,752,1128,1594989482.2618
492,752,1128,1594989482.262801
493,752,1128,1594989482.2638018
494,752,1128,1594989482.264803
495,752,1128,1594989482.264803
496,752,1128,1594989482.2658036
497,752,1128,1594989482.2668047
498,752,1128,1594989482.2668047
499,752,1128,1594989482.2678053
500,752,1128,1594989482.2688065
501,752,1128,1594989482.269807
502,752,1128,1594989482.269807
503,752,1128,1594989482.270808
504,752,1128,1594989482.271809
505,752,1128,1594989482.271809
506,752,1128,1594989482.27281
507,752,1128,1594989482.2738113
508,752,1128,1594989482.274812
509,752,1128,1594989482.274812
510,752,1128,1594989482.2758129
511,752,1128,1594989482.2768137
512,752,1128,1594989482.2768137
513,752,1128,1594989482.2778146
514,752,1128,1594989482.2788155
515,752,1128,1594989482.2798162
516,752,1128,1594989482.2798162
517,752,1128,1594989482.2808175
518,752,1128,1594989482.2818182
519,752,1128,1594989482.2818182
520,752,1128,1594989482.282819
521,752,1128,1594989482.2838204
522,752,1128,1594989482.2848213
523,752,1128,1594989482.2858217
524,752,1128,1594989482.2858217
525,752,1128,1594989482.2868228
526,752,1128,1594989482.2878237
527,752,1128,1594989482.288825
528,752,1128,1594989482.288825
529,752,1128,1594989482.2898254
530,752,1128,1594989482.2908263
531,752,1128,1594989482.2908263
532,752,1128,1594989482.2918272
533,752,1128,1594989482.292828
534,752,1128,1594989482.2938292
535,752,1128,1594989482.2938292
536,752,1128,1594989482.2948303
537,752,1128,1594989482.295831
538,752,1128,1594989482.295831
539,752,1128,1594989482.2968323
540,752,1128,1594989482.2978327
541,752,1128,1594989482.2978327
542,752,1128,1594989482.2988334
543,752,1128,1594989482.2998347
544,752,1128,1594989482.3008354
545,752,1128,1594989482.3008354
546,752,1128,1594989482.3018363
547,752,1128,1594989482.3028371
548,752,1128,1594989482.3028371
549,752,1128,1594989482.3038383
550,752,1128,1594989482.3048394
551,752,1128,1594989482.30584
552,752,1128,1594989482.30584
553,752,1128,1594989482.3068414
554,752,1128,1594989482.3078418
555,752,1128,1594989482.3078418
556,752,1128,1594989482.3088427
557,752,1128,1594989482.3098438
558,752,1128,1594989482.3108444
559,752,1128,1594989482.3108444
560,752,1128,1594989482.3118453
561,752,1128,1594989482.3128464
562,752,1128,1594989482.3128464
563,752,1128,1594989482.3138473
564,752,1128,1594989482.3148484
565,752,1128,1594989482.3158493
566,752,1128,1594989482.3158493
567,752,1128,1594989482.3168504
568,752,1128,1594989482.3178508
569,752,1128,1594989482.3178508
570,752,1128,1594989482.318852
571,752,1128,1594989482.3198528
572,752,1128,1594989482.3198528
573,752,1128,1594989482.3208535
574,752,1128,1594989482.3218548
575,752,1128,1594989482.3228555
576,752,1128,1594989482.3228555
577,752,1128,1594989482.3238564
578,752,1128,1594989482.3248577
579,752,1128,1594989482.3248577
580,752,1128,1594989482.325858
581,752,1128,1594989482.3268595
582,752,1128,1594989482.3278599
583,752,1128,1594989482.3278599
584,752,1128,1594989482.328861
585,752,1128,1594989482.3298619
586,752,1128,1594989482.3298619
587,752,1128,1594989482.3308625
588,752,1128,1594989482.3318644
589,752,1128,1594989482.3328645
590,752,1128,1594989482.3328645
591,752,1128,1594989482.3338654
592,752,1128,1594989482.3348668
593,752,1128,1594989482.3348668
594,752,1128,1594989482.3358672
595,752,1128,1594989482.3368685
596,752,1128,1594989482.3378692
597,752,1128,1594989482.3378692
598,752,1128,1594989482.33887
599,752,1128,1594989482.339871
600,752,1128,1594989482.339871
601,752,1128,1594989482.340872
602,752,1128,1594989482.3418727
603,752,1128,1594989482.3418727
604,752,1128,1594989482.3428736
605,752,1128,1594989482.3438745
606,752,1128,1594989482.3448758
607,752,1128,1594989482.3448758
608,752,1128,1594989482.3458762
609,752,1128,1594989482.3468778
610,752,1128,1594989482.3468778
611,752,1128,1594989482.3478782
612,752,1128,1594989482.348879
613,752,1128,1594989482.34988
614,752,1128,1594989482.34988
615,752,1128,1594989482.3508813
616,752,1128,1594989482.3518817
617,752,1128,1594989482.3518817
618,752,1128,1594989482.3528826
619,752,1128,1594989482.3538837
620,752,1128,1594989482.3548849
621,752,1128,1594989482.3548849
622,752,1128,1594989482.3558855
623,752,1128,1594989482.3568869
624,752,1128,1594989482.3568869
625,752,1128,1594989482.3578873
626,752,1128,1594989482.3588881
627,752,1128,1594989482.3598893
628,752,1128,1594989482.3598893
629,752,1128,1594989482.3608902
630,752,1128,1594989482.3618908
631,752,1128,1594989482.3618908
632,752,1128,1594989482.3628917
633,752,1128,1594989482.363893
634,752,1128,1594989482.363893
635,752,1128,1594989482.3648937
636,752,1128,1594989482.3658946
637,752,1128,1594989482.366896
638,752,1128,1594989482.366896
639,752,1128,1594989482.3678963
640,752,1128,1594989482.3688972
641,752,1128,1594989482.3688972
642,752,1128,1594989482.3698983
643,752,1128,1594989482.3708992
644,752,1128,1594989482.3718998
645,752,1128,1594989482.3718998
646,752,1128,1594989482.372902
647,752,1128,1594989482.3739028
648,752,1128,1594989482.3739028
649,752,1128,1594989482.3749044
650,752,1128,1594989482.375904
651,752,1128,1594989482.3769052
652,752,1128,1594989482.3769052
653,752,1128,1594989482.3779054
654,752,1128,1594989482.3789062
655,752,1128,1594989482.3789062
656,752,1128,1594989482.3799078
657,752,1128,1594989482.3809083
658,752,1128,1594989482.3809083
659,752,1128,1594989482.381909
660,752,1128,1594989482.3829103
661,752,1128,1594989482.383911
662,752,1128,1594989482.383911
663,752,1128,1594989482.3849125
664,752,1128,1594989482.3859127
665,752,1128,1594989482.3859127
666,752,1128,1594989482.386914
667,752,1128,1594989482.3879144
668,752,1128,1594989482.3889163
669,752,1128,1594989482.3889163
670,752,1128,1594989482.3899164
671,752,1128,1594989482.3909175
672,752,1128,1594989482.3909175
673,752,1128,1594989482.3919184
674,752,1128,1594989482.392919
675,752,1128,1594989482.39392
676,752,1128,1594989482.39392
677,752,1128,1594989482.3949215
678,752,1128,1594989482.3959222
679,752,1128,1594989482.3959222
680,752,1128,1594989482.396923
681,752,1128,1594989482.3979235
682,752,1128,1594989482.3989246
683,752,1128,1594989482.3989246
684,752,1128,1594989482.3999255
685,752,1128,1594989482.4009264
686,752,1128,1594989482.4009264
687,752,1128,1594989482.4019275
688,752,1128,1594989482.4029284
689,752,1128,1594989482.403929
690,752,1128,1594989482.403929
691,752,1128,1594989482.4049304
692,752,1128,1594989482.4059308
693,752,1128,1594989482.4059308
694,752,1128,1594989482.4069326
695,752,1128,1594989482.407933
696,752,1128,1594989482.407933
697,752,1128,1594989482.4089336
698,752,1128,1594989482.4099345
699,752,1128,1594989482.4109356
700,752,1128,1594989482.4109356
701,752,1128,1594989482.4119365
702,752,1128,1594989482.4129374
703,752,1128,1594989482.4129374
704,752,1128,1594989482.4139383
705,752,1128,1594989482.4149396
706,752,1128,1594989482.41594
707,752,1128,1594989482.41594
708,752,1128,1594989482.4169414
709,752,1128,1594989482.417942
710,752,1128,1594989482.417942
711,752,1128,1594989482.4189427
712,752,1128,1594989482.4199436
713,752,1128,1594989482.4209447
714,752,1128,1594989482.4209447
715,752,1128,1594989482.4219456
716,752,1128,1594989482.422947
717,752,1128,1594989482.422947
718,752,1128,1594989482.4239476
719,752,1128,1594989482.424949
720,752,1128,1594989482.425949
721,752,1128,1594989482.425949
722,752,1128,1594989482.4269505
723,752,1128,1594989482.4279513
724,752,1128,1594989482.4279513
725,752,1128,1594989482.428952
726,752,1128,1594989482.429953
727,752,1128,1594989482.429953
728,752,1128,1594989482.4309537
729,752,1128,1594989482.4319546
730,752,1128,1594989482.4329555
731,752,1128,1594989482.4329555
732,752,1128,1594989482.4339564
733,752,1128,1594989482.434958
734,752,1128,1594989482.434958
735,752,1128,1594989482.4359586
736,752,1128,1594989482.43696
737,752,1128,1594989482.4379601
738,752,1128,1594989482.4379601
739,752,1128,1594989482.4389606
740,752,1128,1594989482.4399621
741,752,1128,1594989482.4399621
742,752,1128,1594989482.4409628
743,752,1128,1594989482.4419637
744,752,1128,1594989482.4429648
745,752,1128,1594989482.4429648
746,752,1128,1594989482.4439662
747,752,1128,1594989482.4449668
748,752,1128,1594989482.4449668
749,752,1128,1594989482.4459674
750,752,1128,1594989482.4469683
751,752,1128,1594989482.4479692
752,752,1128,1594989482.4479692
753,752,1128,1594989482.4489703
754,752,1128,1594989482.449971
755,752,1128,1594989482.449971
756,752,1128,1594989482.4509718
757,752,1128,1594989482.451973
758,752,1128,1594989482.4529738
759,752,1128,1594989482.4529738
760,752,1128,1594989482.4539747
761,752,1128,1594989482.454976
762,752,1128,1594989482.454976
763,752,1128,1594989482.4559767
764,752,1128,1594989482.4569778
765,752,1128,1594989482.4569778
766,752,1128,1594989482.457978
767,752,1128,1594989482.4589794
768,752,1128,1594989482.4599802
769,752,1128,1594989482.4599802
770,752,1128,1594989482.4609811
771,752,1128,1594989482.461982
772,752,1128,1594989482.461982
773,752,1128,1594989482.462983
774,752,1128,1594989482.4639838
775,752,1128,1594989482.4649851
776,752,1128,1594989482.4649851
777,752,1128,1594989482.4659855
778,752,1128,1594989482.466987
779,752,1128,1594989482.466987
780,752,1128,1594989482.4679875
781,752,1128,1594989482.4689884
782,752,1128,1594989482.4699893
783,752,1128,1594989482.4699893
784,752,1128,1594989482.4709902
785,752,1128,1594989482.471991
786,752,1128,1594989482.471991
787,752,1128,1594989482.472992
788,752,1128,1594989482.4739926
789,752,1128,1594989482.4749942
790,752,1128,1594989482.4749942
791,752,1128,1594989482.475995
792,752,1128,1594989482.4769962
793,752,1128,1594989482.4769962
794,752,1128,1594989482.4779966
795,752,1128,1594989482.4789977
796,752,1128,1594989482.479998
797,752,1128,1594989482.479998
798,752,1128,1594989482.4809992
799,752,1128,1594989482.482
800,752,1128,1594989482.482
801,752,1128,1594989482.483001
802,752,1128,1594989482.484002
803,752,1128,1594989482.4850032
804,752,1128,1594989482.4850032
805,752,1128,1594989482.4860036
806,752,1128,1594989482.4870055
807,752,1128,1594989482.4870055
808,752,1128,1594989482.4880056
809,752,1128,1594989482.489006
810,752,1128,1594989482.489006
811,752,1128,1594989482.4900076
812,752,1128,1594989482.4910085
813,752,1128,1594989482.4920094
814,752,1128,1594989482.4920094
815,752,1128,1594989482.4930103
816,752,1128,1594989482.494011
817,752,1128,1594989482.494011
818,752,1128,1594989482.4950123
819,752,1128,1594989482.4960132
820,752,1128,1594989482.4970143
821,752,1128,1594989482.4970143
822,752,1128,1594989482.4980147
823,752,1128,1594989482.4990156
824,752,1128,1594989482.4990156
825,752,1128,1594989482.5000165
826,752,1128,1594989482.5010176
827,752,1128,1594989482.5020182
828,752,1128,1594989482.5020182
829,752,1128,1594989482.5030193
830,752,1128,1594989482.5040202
831,752,1128,1594989482.5040202
832,752,1128,1594989482.5050213
833,752,1128,1594989482.5060222
834,752,1128,1594989482.507023
835,752,1128,1594989482.507023
836,752,1128,1594989482.5080237
837,752,1128,1594989482.5090249
838,752,1128,1594989482.5090249
839,752,1128,1594989482.5100257
840,752,1128,1594989482.5110266
841,752,1128,1594989482.5120275
842,752,1128,1594989482.5120275
843,752,1128,1594989482.5130284
844,752,1128,1594989482.5140293
845,752,1128,1594989482.5140293
846,752,1128,1594989482.5150306
847,752,1128,1594989482.516031
848,752,1128,1594989482.516031
849,752,1128,1594989482.5170324
850,752,1128,1594989482.5180328
851,752,1128,1594989482.519034
852,752,1128,1594989482.519034
853,752,1128,1594989482.5200348
854,752,1128,1594989482.5210357
855,752,1128,1594989482.5210357
856,752,1128,1594989482.5220366
857,752,1128,1594989482.5230377
858,752,1128,1594989482.524039
859,752,1128,1594989482.524039
860,752,1128,1594989482.52504
861,752,1128,1594989482.5260403
862,752,1128,1594989482.5260403
863,752,1128,1594989482.5270414
864,752,1128,1594989482.528042
865,752,1128,1594989482.529043
866,753,1128,1594989482.529043
867,753,1128,1594989482.5300443
868,753,1128,1594989482.5310447
869,754,1127,1594989482.532046
870,754,1127,1594989482.532046
871,754,1127,1594989482.5330467
872,755,1126,1594989482.534048
873,755,1126,1594989482.535049
874,756,1125,1594989482.535049
875,756,1125,1594989482.5360496
876,756,1125,1594989482.5370505
877,758,1122,1594989482.5380514
878,758,1122,1594989482.5390515
879,762,1118,1594989482.5400538
880,762,1118,1594989482.5400538
881,765,1113,1594989482.541054
882,765,1113,1594989482.5420551
883,765,1113,1594989482.5430555
884,770,1109,1594989482.5430555
885,770,1109,1594989482.5440571
886,770,1109,1594989482.545058
